56.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,FINE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,FINEST;WORKFLOW,FINER
05:52:02.0 (244913654)|HEAP_ALLOCATE|[1454]|Bytes:36
05:52:02.0 (244918263)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.COMMUNICATION_TO_RECEIVING_COUNTY|"Communication_to_Rec (16 more) ..."
05:52:02.0 (244921054)|HEAP_ALLOCATE|[1454]|Bytes:7
05:52:02.0 (244924974)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.CONTACT|"Contact"
05:52:02.0 (244928096)|HEAP_ALLOCATE|[1454]|Bytes:15
05:52:02.0 (244932907)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.COUNTY_QUEUE|"County_Queue__c"
05:52:02.0 (244938216)|HEAP_ALLOCATE|[1454]|Bytes:28
05:52:02.0 (244943258)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.CUSTOMER_COMMUNITY_PLUS|"Customer Community P (8 more) ..."
05:52:02.0 (244946084)|HEAP_ALLOCATE|[1454]|Bytes:6
05:52:02.0 (244950004)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.DELETE_STRING|"delete"
05:52:02.0 (244952925)|HEAP_ALLOCATE|[1454]|Bytes:13
05:52:02.0 (244957221)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.FOLIO_NAME|"Folio_Name__c"
05:52:02.0 (244960072)|HEAP_ALLOCATE|[1454]|Bytes:32
05:52:02.0 (244965082)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.GET_PERMISSION_SET_GROUP_BY_PERSON_MAP|"getPermissionSetGrou (12 more) ..."
05:52:02.0 (244967916)|HEAP_ALLOCATE|[1454]|Bytes:5
05:52:02.0 (244972151)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.GUEST|"Guest"
05:52:02.0 (244974967)|HEAP_ALLOCATE|[1454]|Bytes:31
05:52:02.0 (244979958)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.INITIAL_ASSIGNMENT|"Initial_Assignment_D (11 more) ..."
05:52:02.0 (244982670)|HEAP_ALLOCATE|[1454]|Bytes:6
05:52:02.0 (244986888)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.INSERT_STRING|"insert"
05:52:02.0 (244992667)|HEAP_ALLOCATE|[1454]|Bytes:7
05:52:02.0 (244997315)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.OWNER_ID|"OwnerId"
05:52:02.0 (245000107)|HEAP_ALLOCATE|[1454]|Bytes:9
05:52:02.0 (245005098)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.PERSON|"Person__c"
05:52:02.0 (245007831)|HEAP_ALLOCATE|[1454]|Bytes:5
05:52:02.0 (245012097)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.QUEUE|"queue"
05:52:02.0 (245014742)|HEAP_ALLOCATE|[1454]|Bytes:24
05:52:02.0 (245019537)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.REASON_FOR_ASSIGNMENT|"Reason_for_Assignmen (4 more) ..."
05:52:02.0 (245022304)|HEAP_ALLOCATE|[1454]|Bytes:2
05:52:02.0 (245026420)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.RECORDID_CONSTANT|"Id"
05:52:02.0 (245029185)|HEAP_ALLOCATE|[1454]|Bytes:42
05:52:02.0 (245034748)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.SEALED_ERROR_MSG|"Sealed/Sensitive rec (22 more) ..."
05:52:02.0 (245037415)|HEAP_ALLOCATE|[1454]|Bytes:5
05:52:02.0 (245044018)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.SHARE|"Share"
05:52:02.0 (245046785)|HEAP_ALLOCATE|[1454]|Bytes:12
05:52:02.0 (245051297)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.SHARE_RECORDS|"shareRecords"
05:52:02.0 (245054038)|HEAP_ALLOCATE|[1454]|Bytes:13
05:52:02.0 (245058498)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.START_DATE|"Start_Date__c"
05:52:02.0 (245061347)|HEAP_ALLOCATE|[1454]|Bytes:21
05:52:02.0 (245066347)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.TRANSFER_DATE_TIME|"Transfer_Date_Time__ (1 more) ..."
05:52:02.0 (245069234)|HEAP_ALLOCATE|[1454]|Bytes:6
05:52:02.0 (245073760)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.UPDATE_STRING|"update"
05:52:02.0 (245076511)|HEAP_ALLOCATE|[1454]|Bytes:6
05:52:02.0 (245080855)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.UPSERT_STRING|"upsert"
05:52:02.0 (245094249)|METHOD_ENTRY|[41]|01p3d0000009bph|CARES_UtilityHelper.CARES_UtilityHelper()
05:52:02.0 (245098019)|STATEMENT_EXECUTE|[41]
05:52:02.0 (245101079)|STATEMENT_EXECUTE|[41]
05:52:02.0 (245111724)|HEAP_ALLOCATE|[47]|Bytes:5
05:52:02.0 (245114732)|STATEMENT_EXECUTE|[47]
05:52:02.0 (245127361)|HEAP_ALLOCATE|[47]|Bytes:4
05:52:02.0 (245134097)|SYSTEM_CONSTRUCTOR_ENTRY|[47]|<init>()
05:52:02.0 (245146981)|SYSTEM_CONSTRUCTOR_EXIT|[47]|<init>()
05:52:02.0 (245150283)|HEAP_ALLOCATE|[47]|Bytes:4
05:52:02.0 (245176350)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:52:02.0 (245186959)|VARIABLE_ASSIGNMENT|[47]|CARES_UtilityHelper.LISTSTR|["User"]|0x74746147
05:52:02.0 (245191235)|STATEMENT_EXECUTE|[1013]
05:52:02.0 (245192335)|STATEMENT_EXECUTE|[1136]
05:52:02.0 (245231266)|METHOD_EXIT|[41]|CARES_UtilityHelper
05:52:02.0 (245247462)|METHOD_ENTRY|[1454]|01p3d0000009bph|CARES_UtilityHelper.getRecordTypeId(String, String)
05:52:02.0 (245260291)|VARIABLE_SCOPE_BEGIN|[914]|objectName|String|false|false
05:52:02.0 (245268946)|VARIABLE_ASSIGNMENT|[914]|objectName|"Correspondence__c"
05:52:02.0 (245271711)|VARIABLE_SCOPE_BEGIN|[914]|recordTypeName|String|false|false
05:52:02.0 (245281845)|VARIABLE_ASSIGNMENT|[914]|recordTypeName|"CACI_Report"
05:52:02.0 (245297314)|HEAP_ALLOCATE|[916]|Bytes:5
05:52:02.0 (245300259)|STATEMENT_EXECUTE|[914]
05:52:02.0 (245301311)|STATEMENT_EXECUTE|[916]
05:52:02.0 (245306243)|HEAP_ALLOCATE|[916]|Bytes:4
05:52:02.0 (245310527)|SYSTEM_CONSTRUCTOR_ENTRY|[916]|<init>()
05:52:02.0 (245318467)|SYSTEM_CONSTRUCTOR_EXIT|[916]|<init>()
05:52:02.0 (245391575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:52:02.0 (245407731)|SYSTEM_METHOD_ENTRY|[916]|Schema.describeSObjects(List<String>, ANY)
05:52:02.0 (248525374)|HEAP_ALLOCATE|[916]|Bytes:8
05:52:02.0 (248563795)|HEAP_ALLOCATE|[916]|Bytes:8
05:52:02.0 (248580624)|SYSTEM_METHOD_EXIT|[916]|Schema.describeSObjects(List<String>, ANY)
05:52:02.0 (248589420)|VARIABLE_SCOPE_BEGIN|[916]|describes|List<Schema.DescribeSObjectResult>|true|false
05:52:02.0 (248991264)|VARIABLE_ASSIGNMENT|[916]|describes|"common.apex.runtime.impl.ScalarList@e4d0b627"|0x2dab943f
05:52:02.0 (249001578)|STATEMENT_EXECUTE|[917]
05:52:02.0 (249056603)|HEAP_ALLOCATE|[917]|Bytes:4
05:52:02.0 (249819511)|HEAP_ALLOCATE|[917]|Bytes:48
05:52:02.0 (249879674)|SYSTEM_METHOD_ENTRY|[917]|Map<String,Schema.RecordTypeInfo>.get(Object)
05:52:02.0 (249913585)|SYSTEM_METHOD_EXIT|[917]|Map<String,Schema.RecordTypeInfo>.get(Object)
05:52:02.0 (249932587)|HEAP_ALLOCATE|[917]|Bytes:4
05:52:02.0 (249938089)|VARIABLE_SCOPE_BEGIN|[917]|recordypeId|Id|false|false
05:52:02.0 (250036863)|VARIABLE_ASSIGNMENT|[917]|recordypeId|"0123S000000TpSgQAK"
05:52:02.0 (250042371)|STATEMENT_EXECUTE|[920]
05:52:02.0 (250053586)|METHOD_EXIT|[1454]|01p3d0000009bph|CARES_UtilityHelper.getRecordTypeId(String, String)
05:52:02.0 (250113011)|VARIABLE_ASSIGNMENT|[1454]|CARES_AppConstants.CACIREPORT_TYPE_ID|"0123S000000TpSgQAK"
05:52:02.0 (250116933)|STATEMENT_EXECUTE|[1455]
05:52:02.0 (250120590)|HEAP_ALLOCATE|[1455]|Bytes:12
05:52:02.0 (250128811)|METHOD_ENTRY|[1455]|01p3d0000009bph|CARES_UtilityHelper.getRecordTypeId(String, String)
05:52:02.0 (250146584)|VARIABLE_SCOPE_BEGIN|[914]|objectName|String|false|false
05:52:02.0 (250155231)|VARIABLE_ASSIGNMENT|[914]|objectName|"Correspondence__c"
05:52:02.0 (250158273)|VARIABLE_SCOPE_BEGIN|[914]|recordTypeName|String|false|false
05:52:02.0 (250164871)|VARIABLE_ASSIGNMENT|[914]|recordTypeName|"Cross_Report"
05:52:02.0 (250175599)|HEAP_ALLOCATE|[916]|Bytes:5
05:52:02.0 (250179263)|STATEMENT_EXECUTE|[914]
05:52:02.0 (250180324)|STATEMENT_EXECUTE|[916]
05:52:02.0 (250189348)|HEAP_ALLOCATE|[916]|Bytes:4
05:52:02.0 (250195220)|SYSTEM_CONSTRUCTOR_ENTRY|[916]|<init>()
05:52:02.0 (250200329)|SYSTEM_CONSTRUCTOR_EXIT|[916]|<init>()
05:52:02.0 (250224437)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:52:02.0 (250241357)|SYSTEM_METHOD_ENTRY|[916]|Schema.describeSObjects(List<String>, ANY)
05:52:02.0 (250295816)|HEAP_ALLOCATE|[916]|Bytes:8
05:52:02.0 (250307233)|HEAP_ALLOCATE|[916]|Bytes:8
05:52:02.0 (250313200)|SYSTEM_METHOD_EXIT|[916]|Schema.describeSObjects(List<String>, ANY)
05:52:02.0 (250317257)|VARIABLE_SCOPE_BEGIN|[916]|describes|List<Schema.DescribeSObjectResult>|true|false
05:52:02.0 (250410624)|VARIABLE_ASSIGNMENT|[916]|describes|"common.apex.runtime.impl.ScalarList@e4d0b627"|0x21f203b4
05:52:02.0 (250416590)|STATEMENT_EXECUTE|[917]
05:52:02.0 (250427111)|HEAP_ALLOCATE|[917]|Bytes:4
05:52:02.0 (250624039)|HEAP_ALLOCATE|[917]|Bytes:48
05:52:02.0 (250648521)|SYSTEM_METHOD_ENTRY|[917]|Map<String,Schema.RecordTypeInfo>.get(Object)
05:52:02.0 (250660031)|SYSTEM_METHOD_EXIT|[917]|Map<String,Schema.RecordTypeInfo>.get(Object)
05:52:02.0 (250668371)|HEAP_ALLOCATE|[917]|Bytes:4
05:52:02.0 (250672451)|VARIABLE_SCOPE_BEGIN|[917]|recordypeId|Id|false|false
05:52:02.0 (250731139)|VARIABLE_ASSIGNMENT|[917]|recordypeId|"0123S000000TmTPQA0"
05:52:02.0 (250735231)|STATEMENT_EXECUTE|[920]
05:52:02.0 (250743458)|METHOD_EXIT|[1455]|01p3d0000009bph|CARES_UtilityHelper.getRecordTypeId(String, String)
05:52:02.0 (250810437)|VARIABLE_ASSIGNMENT|[1455]|CARES_AppConstants.CROSSREPORT_TYPE_ID|"0123S000000TmTPQA0"
05:52:02.0 (250814260)|STATEMENT_EXECUTE|[1644]
05:52:02.0 (250822121)|HEAP_ALLOCATE|[1644]|Bytes:4
05:52:02.0 (250828853)|SYSTEM_CONSTRUCTOR_ENTRY|[1644]|<init>()
05:52:02.0 (250843470)|SYSTEM_CONSTRUCTOR_EXIT|[1644]|<init>()
05:52:02.0 (250965427)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
05:52:02.0 (250976686)|VARIABLE_ASSIGNMENT|[1644]|CARES_AppConstants.PERMISSIONSETGROUPS|"List of size 16 too large to display"|0x71dd7b5c
05:52:02.0 (250981051)|STATEMENT_EXECUTE|[1777]
05:52:02.0 (250985963)|HEAP_ALLOCATE|[1777]|Bytes:5
05:52:02.0 (251032430)|VARIABLE_ASSIGNMENT|[1777]|CARES_AppConstants.isFirstCall|true
05:52:02.0 (251035891)|STATEMENT_EXECUTE|[1779]
05:52:02.0 (251038086)|HEAP_ALLOCATE|[1779]|Bytes:60
05:52:02.0 (251071115)|VARIABLE_ASSIGNMENT|[1779]|CARES_AppConstants.fixedquery|"Select id,Screening_ (40 more) ..."
05:52:02.0 (251074062)|STATEMENT_EXECUTE|[1783]
05:52:02.0 (251078840)|HEAP_ALLOCATE|[1783]|Bytes:4
05:52:02.0 (251083566)|SYSTEM_CONSTRUCTOR_ENTRY|[1783]|<init>()
05:52:02.0 (251094566)|SYSTEM_CONSTRUCTOR_EXIT|[1783]|<init>()
05:52:02.0 (251141681)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
05:52:02.0 (251151257)|VARIABLE_ASSIGNMENT|[1783]|CARES_AppConstants.HOTLINESUPERVISORPSG|["Hotline_Supervisor_P (19 more) ...","Hotline_Supervisor_P (13 more) ..."]|0x791cb84d
05:52:02.0 (251155587)|STATEMENT_EXECUTE|[1805]
05:52:02.0 (251158831)|HEAP_ALLOCATE|[1805]|Bytes:4
05:52:02.0 (251162094)|SYSTEM_CONSTRUCTOR_ENTRY|[1805]|<init>()
05:52:02.0 (251167481)|SYSTEM_CONSTRUCTOR_EXIT|[1805]|<init>()
05:52:02.0 (251271194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
05:52:02.0 (251281199)|VARIABLE_ASSIGNMENT|[1805]|CARES_AppConstants.SUPERVISORPSG|["Hotline_Supervisor_P (19 more) ...","Hotline_Supervisor_P (13 more) ...","ER_Supervisor_Permis (14 more) ...","ER_Supervisor_Permis (8 more) ..."]|0x273fcadf
05:52:02.0 (251285653)|STATEMENT_EXECUTE|[1809]
05:52:02.0 (251288990)|HEAP_ALLOCATE|[1809]|Bytes:4
05:52:02.0 (251292607)|SYSTEM_CONSTRUCTOR_ENTRY|[1809]|<init>()
05:52:02.0 (251303415)|SYSTEM_CONSTRUCTOR_EXIT|[1809]|<init>()
05:52:02.0 (251328470)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
05:52:02.0 (251335196)|VARIABLE_ASSIGNMENT|[1809]|CARES_AppConstants.CMSSUPERVISORPSG|["Case_Management_Supe (27 more) ...","Case_Management_Supe (21 more) ..."]|0x1661822f
05:52:02.0 (251338870)|STATEMENT_EXECUTE|[1864]
05:52:02.0 (251341308)|HEAP_ALLOCATE|[1864]|Bytes:4
05:52:02.0 (251391822)|VARIABLE_ASSIGNMENT|[1864]|CARES_AppConstants.ONE_COUNT|1
05:52:02.0 (251394800)|STATEMENT_EXECUTE|[2056]
05:52:02.0 (251398160)|HEAP_ALLOCATE|[2056]|Bytes:4
05:52:02.0 (251401912)|SYSTEM_CONSTRUCTOR_ENTRY|[2056]|<init>()
05:52:02.0 (251407987)|SYSTEM_CONSTRUCTOR_EXIT|[2056]|<init>()
05:52:02.0 (251438752)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
05:52:02.0 (251445299)|VARIABLE_ASSIGNMENT|[2056]|CARES_AppConstants.ERSUPERVISORPSG|["ER_Supervisor_Permis (14 more) ...","ER_Supervisor_Permis (8 more) ..."]|0xcfc0c24
05:52:02.0 (251453215)|STATEMENT_EXECUTE|[2130]
05:52:02.0 (251456017)|HEAP_ALLOCATE|[2130]|Bytes:4
05:52:02.0 (251459193)|SYSTEM_CONSTRUCTOR_ENTRY|[2130]|<init>()
05:52:02.0 (251463990)|SYSTEM_CONSTRUCTOR_EXIT|[2130]|<init>()
05:52:02.0 (251467637)|HEAP_ALLOCATE|[2130]|Bytes:8
05:52:02.0 (251471324)|HEAP_ALLOCATE|[2130]|Bytes:21
05:52:02.0 (251474357)|HEAP_ALLOCATE|[2130]|Bytes:22
05:52:02.0 (251477107)|HEAP_ALLOCATE|[2130]|Bytes:23
05:52:02.0 (251559821)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
05:52:02.0 (251569555)|VARIABLE_ASSIGNMENT|[2130]|CARES_AppConstants.TEAM_MEETING_STATUS_FOR_ATTENDEE_PERCENT|["Complete","Cancelled by Attende (1 more) ...","Terminated by Attend (2 more) ...","Rescheduled by Atten (3 more) ..."]|0x10be0326
05:52:02.0 (251574139)|STATEMENT_EXECUTE|[2220]
05:52:02.0 (251586938)|METHOD_ENTRY|[2220]|01p3d0000009bph|CARES_UtilityHelper.getRecordTypeIdString(String, String)
05:52:02.0 (251599121)|VARIABLE_SCOPE_BEGIN|[930]|objectName|String|false|false
05:52:02.0 (251629575)|VARIABLE_ASSIGNMENT|[930]|objectName|"Contact_Log__c"
05:52:02.0 (251632418)|VARIABLE_SCOPE_BEGIN|[930]|recordTypeName|String|false|false
05:52:02.0 (251638158)|VARIABLE_ASSIGNMENT|[930]|recordTypeName|"Complaint_Contact_No (2 more) ..."
05:52:02.0 (251648872)|HEAP_ALLOCATE|[932]|Bytes:5
05:52:02.0 (251652063)|STATEMENT_EXECUTE|[930]
05:52:02.0 (251653113)|STATEMENT_EXECUTE|[932]
05:52:02.0 (251657562)|HEAP_ALLOCATE|[932]|Bytes:4
05:52:02.0 (251662047)|SYSTEM_CONSTRUCTOR_ENTRY|[932]|<init>()
05:52:02.0 (251669010)|SYSTEM_CONSTRUCTOR_EXIT|[932]|<init>()
05:52:02.0 (251687327)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
05:52:02.0 (251706143)|SYSTEM_METHOD_ENTRY|[932]|Schema.describeSObjects(List<String>, ANY)
05:52:02.0 (252458275)|HEAP_ALLOCATE|[932]|Bytes:8
05:52:02.0 (252477206)|HEAP_ALLOCATE|[932]|Bytes:8
05:52:02.0 (252489830)|SYSTEM_METHOD_EXIT|[932]|Schema.describeSObjects(List<String>, ANY)
05:52:02.0 (252496188)|VARIABLE_SCOPE_BEGIN|[932]|describes|List<Schema.DescribeSObjectResult>|true|false
05:52:02.0 (252583191)|VARIABLE_ASSIGNMENT|[932]|describes|"common.apex.runtime.impl.ScalarList@5b24e8df"|0x25dd43fc
05:52:02.0 (252588933)|STATEMENT_EXECUTE|[933]
05:52:02.0 (252601224)|HEAP_ALLOCATE|[933]|Bytes:4
05:52:02.0 (253366793)|HEAP_ALLOCATE|[933]|Bytes:92
05:52:02.0 (253395281)|SYSTEM_METHOD_ENTRY|[933]|Map<String,Schema.RecordTypeInfo>.get(Object)
05:52:02.0 (253421370)|SYSTEM_METHOD_EXIT|[933]|Map<String,Schema.RecordTypeInfo>.get(Object)
05:52:02.0 (253439801)|HEAP_ALLOCATE|[933]|Bytes:4
05:52:02.0 (253451202)|HEAP_ALLOCATE|[933]|Bytes:18
05:52:02.0 (253455627)|VARIABLE_SCOPE_BEGIN|[933]|recordypeIdString|String|false|false
05:52:02.0 (253466561)|VARIABLE_ASSIGNMENT|[933]|recordypeIdString|"0123S000000vfeQQAQ"
05:52:02.0 (253469890)|STATEMENT_EXECUTE|[934]
05:52:02.0 (253477946)|METHOD_EXIT|[2220]|01p3d0000009bph|CARES_UtilityHelper.getRecordTypeIdString(String, String)
05:52:02.0 (253508019)|VARIABLE_ASSIGNMENT|[2220]|CARES_AppConstants.COMPLAINT_CONTACT_NOTE_RECORDTYPEID|"0123S000000vfeQQAQ"
05:52:02.0 (253511204)|STATEMENT_EXECUTE|[2222]
05:52:02.0 (253513792)|HEAP_ALLOCATE|[2222]|Bytes:4
05:52:02.0 (253573378)|VARIABLE_ASSIGNMENT|[2222]|CARES_AppConstants.NUMBER_INVESTIGATION_INTERVIEW_DAYS|10
05:52:02.0 (253578364)|STATEMENT_EXECUTE|[2260]
05:52:02.0 (253580565)|HEAP_ALLOCATE|[2260]|Bytes:4
05:52:02.0 (253644053)|VARIABLE_ASSIGNMENT|[2260]|CARES_AppConstants.HOURS_PER_DAY|24
05:52:02.0 (253649730)|STATEMENT_EXECUTE|[2261]
05:52:02.0 (253652554)|HEAP_ALLOCATE|[2261]|Bytes:4
05:52:02.0 (253705370)|VARIABLE_ASSIGNMENT|[2261]|CARES_AppConstants.MINUTES_PER_HOUR|60
05:52:02.0 (253710332)|STATEMENT_EXECUTE|[2262]
05:52:02.0 (253713171)|HEAP_ALLOCATE|[2262]|Bytes:4
05:52:02.0 (253755234)|VARIABLE_ASSIGNMENT|[2262]|CARES_AppConstants.NUMBER_THOUSAND|1000
05:52:02.0 (253758130)|STATEMENT_EXECUTE|[2263]
05:52:02.0 (253759495)|HEAP_ALLOCATE|[2263]|Bytes:4
05:52:02.0 (253774211)|VARIABLE_ASSIGNMENT|[2263]|CARES_AppConstants.COMPLAINT_INVESTIGATION_DUE_DAYS|59
05:52:02.0 (253777363)|STATEMENT_EXECUTE|[2328]
05:52:02.0 (253786013)|HEAP_ALLOCATE|[2328]|Bytes:4
05:52:02.0 (253792352)|SYSTEM_CONSTRUCTOR_ENTRY|[2328]|<init>()
05:52:02.0 (253804353)|SYSTEM_CONSTRUCTOR_EXIT|[2328]|<init>()
05:52:02.0 (253808157)|HEAP_ALLOCATE|[2328]|Bytes:33
05:52:02.0 (253816870)|HEAP_ALLOCATE|[2328]|Bytes:31
05:52:02.0 (253819923)|HEAP_ALLOCATE|[2328]|Bytes:20
05:52:02.0 (253900585)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
05:52:02.0 (253921075)|VARIABLE_ASSIGNMENT|[2328]|CARES_AppConstants.SERVICE_COMPONENT_LOVS|["Family Maintenance P (13 more) ...","Family Maintenance N (11 more) ...","Family Reunification"]|0x39c382f9
05:52:02.0 (253925363)|STATEMENT_EXECUTE|[2329]
05:52:02.0 (253929860)|HEAP_ALLOCATE|[2329]|Bytes:4
05:52:02.0 (253934041)|SYSTEM_CONSTRUCTOR_ENTRY|[2329]|<init>()
05:52:02.0 (253942390)|SYSTEM_CONSTRUCTOR_EXIT|[2329]|<init>()
05:52:02.0 (253945116)|HEAP_ALLOCATE|[2329]|Bytes:17
05:52:02.0 (253949119)|HEAP_ALLOCATE|[2329]|Bytes:39
05:52:02.0 (253952432)|HEAP_ALLOCATE|[2329]|Bytes:36
05:52:02.0 (253994001)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
05:52:02.0 (254002037)|VARIABLE_ASSIGNMENT|[2329]|CARES_AppConstants.FOLIO_STATUS_LOVS|["Ready for Closure","Modifications Requir (19 more) ...","Recalled Submission  (16 more) ..."]|0x25454d94
05:52:02.0 (254006313)|STATEMENT_EXECUTE|[2363]
05:52:02.0 (254008171)|HEAP_ALLOCATE|[2363]|Bytes:18
05:52:02.0 (254041301)|HEAP_ALLOCATE|[2363]|Bytes:35
05:52:02.0 (254059293)|VARIABLE_ASSIGNMENT|[2363]|CARES_AppConstants.CARES_RFA_EMAIL_ID|"OSICWDSCARESPDTQATea (15 more) ..."
05:52:02.0 (254062247)|STATEMENT_EXECUTE|[2371]
05:52:02.0 (254066261)|HEAP_ALLOCATE|[2371]|Bytes:4
05:52:02.0 (254070203)|SYSTEM_CONSTRUCTOR_ENTRY|[2371]|<init>()
05:52:02.0 (254077232)|SYSTEM_CONSTRUCTOR_EXIT|[2371]|<init>()
05:52:02.0 (254079651)|HEAP_ALLOCATE|[2371]|Bytes:32
05:52:02.0 (254083246)|HEAP_ALLOCATE|[2371]|Bytes:33
05:52:02.0 (254121931)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
05:52:02.0 (254129008)|VARIABLE_ASSIGNMENT|[2371]|CARES_AppConstants.GUARDIANSHIP_MINUTE_ORDER_LOVS|["Guardianship Establi (12 more) ...","Guardianship Establi (13 more) ..."]|0x203a3489
05:52:02.0 (254133194)|STATEMENT_EXECUTE|[2521]
05:52:02.0 (254136238)|HEAP_ALLOCATE|[2521]|Bytes:4
05:52:02.0 (254139350)|SYSTEM_CONSTRUCTOR_ENTRY|[2521]|<init>()
05:52:02.0 (254148201)|SYSTEM_CONSTRUCTOR_EXIT|[2521]|<init>()
05:52:02.0 (254150590)|HEAP_ALLOCATE|[2521]|Bytes:35
05:52:02.0 (254153766)|HEAP_ALLOCATE|[2521]|Bytes:30
05:52:02.0 (254156608)|HEAP_ALLOCATE|[2521]|Bytes:14
05:52:02.0 (254159345)|HEAP_ALLOCATE|[2521]|Bytes:46
05:52:02.0 (254162344)|HEAP_ALLOCATE|[2521]|Bytes:13
05:52:02.0 (254164948)|HEAP_ALLOCATE|[2521]|Bytes:49
05:52:02.0 (254208266)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
05:52:02.0 (254214977)|VARIABLE_ASSIGNMENT|[2521]|CARES_AppConstants.MEDICAL_PLACEMENT_TYPES|"List of size 6 too large to display"|0x54bae3d
05:52:02.0 (254222578)|SYSTEM_MODE_EXIT|false
05:52:02.0 (254240728)|METHOD_EXIT|[239]|CARES_AppConstants
05:52:02.0 (254291354)|HEAP_ALLOCATE|[12]|Bytes:21
05:52:02.0 (254299933)|SYSTEM_METHOD_ENTRY|[1]|FeatureManagement.FeatureManagement()
05:52:02.0 (254307316)|STATEMENT_EXECUTE|[1]
05:52:02.0 (254313188)|SYSTEM_METHOD_EXIT|[1]|FeatureManagement
05:52:02.0 (254325696)|METHOD_ENTRY|[12]||System.FeatureManagement.checkPermission(String)
05:52:02.0 (257405931)|METHOD_EXIT|[12]||System.FeatureManagement.checkPermission(String)
05:52:02.0 (257421603)|STATEMENT_EXECUTE|[12]
05:52:02.0 (257423345)|STATEMENT_EXECUTE|[16]
05:52:02.0 (258658967)|HEAP_ALLOCATE|[16]|Bytes:23
05:52:02.0 (258692578)|METHOD_ENTRY|[16]|01p3S000000l33a|CARES_TriggerTableTriggerHandler.CARES_TriggerTableTriggerHandler()
05:52:02.0 (258697336)|STATEMENT_EXECUTE|[16]
05:52:02.0 (258701630)|STATEMENT_EXECUTE|[16]
05:52:02.0 (259380494)|SYSTEM_MODE_ENTER|false
05:52:02.0 (259395880)|HEAP_ALLOCATE|[16]|Bytes:5
05:52:02.0 (259402926)|SYSTEM_MODE_EXIT|false
05:52:02.0 (259420418)|METHOD_EXIT|[16]|CARES_TriggerTableTriggerHandler
05:52:02.0 (259429236)|HEAP_ALLOCATE|[16]|Bytes:4
05:52:02.0 (259444576)|CONSTRUCTOR_ENTRY|[16]|01p3S000000l33a|<init>()|CARES_TriggerTableTriggerHandler
05:52:02.0 (259478760)|VARIABLE_SCOPE_BEGIN|[16]|this|CARES_TriggerTableTriggerHandler|true|false
05:52:02.0 (259523671)|VARIABLE_ASSIGNMENT|[16]|this|{}|0x48d9904f
05:52:02.0 (259536584)|SYSTEM_MODE_ENTER|false
05:52:02.0 (259542785)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
05:52:02.0 (259552594)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
05:52:02.0 (259584304)|SYSTEM_MODE_EXIT|false
05:52:02.0 (259589455)|STATEMENT_EXECUTE|[16]
05:52:02.0 (259592487)|SYSTEM_MODE_ENTER|false
05:52:02.0 (259595996)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
05:52:02.0 (259599316)|SYSTEM_MODE_EXIT|false
