61.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,INFO;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
00:39:12.0 (244171117)|VARIABLE_ASSIGNMENT|[23]|query|"{\"field_name\": \"plcm (285 more) ..."
00:39:12.0 (244177970)|HEAP_ALLOCATE|[25]|Bytes:5
00:39:12.0 (244181393)|STATEMENT_EXECUTE|[23]
00:39:12.0 (244195150)|SYSTEM_METHOD_ENTRY|[25]|Map<String,ANY>.get(Object)
00:39:12.0 (244226099)|SYSTEM_METHOD_EXIT|[25]|Map<String,ANY>.get(Object)
00:39:12.0 (244232643)|SYSTEM_METHOD_ENTRY|[25]|Map<String,ANY>.get(Object)
00:39:12.0 (244238065)|SYSTEM_METHOD_EXIT|[25]|Map<String,ANY>.get(Object)
00:39:12.0 (244250694)|SYSTEM_METHOD_ENTRY|[25]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244253970)|HEAP_ALLOCATE|[25]|Bytes:5
00:39:12.0 (244271980)|SYSTEM_METHOD_EXIT|[25]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244275564)|STATEMENT_EXECUTE|[25]
00:39:12.0 (244280431)|SYSTEM_METHOD_ENTRY|[29]|Map<String,ANY>.get(Object)
00:39:12.0 (244290719)|SYSTEM_METHOD_EXIT|[29]|Map<String,ANY>.get(Object)
00:39:12.0 (244296204)|SYSTEM_METHOD_ENTRY|[29]|Map<String,ANY>.get(Object)
00:39:12.0 (244300837)|SYSTEM_METHOD_EXIT|[29]|Map<String,ANY>.get(Object)
00:39:12.0 (244307572)|SYSTEM_METHOD_ENTRY|[29]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244310070)|HEAP_ALLOCATE|[29]|Bytes:5
00:39:12.0 (244319730)|SYSTEM_METHOD_EXIT|[29]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244322323)|STATEMENT_EXECUTE|[29]
00:39:12.0 (244326904)|SYSTEM_METHOD_ENTRY|[33]|Map<String,ANY>.get(Object)
00:39:12.0 (244334682)|SYSTEM_METHOD_EXIT|[33]|Map<String,ANY>.get(Object)
00:39:12.0 (244336945)|STATEMENT_EXECUTE|[33]
00:39:12.0 (244341079)|SYSTEM_METHOD_ENTRY|[39]|Map<String,ANY>.get(Object)
00:39:12.0 (244348813)|SYSTEM_METHOD_EXIT|[39]|Map<String,ANY>.get(Object)
00:39:12.0 (244353603)|SYSTEM_METHOD_ENTRY|[39]|Map<String,ANY>.get(Object)
00:39:12.0 (244358163)|SYSTEM_METHOD_EXIT|[39]|Map<String,ANY>.get(Object)
00:39:12.0 (244364885)|SYSTEM_METHOD_ENTRY|[39]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244367357)|HEAP_ALLOCATE|[39]|Bytes:5
00:39:12.0 (244376797)|SYSTEM_METHOD_EXIT|[39]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244379012)|STATEMENT_EXECUTE|[39]
00:39:12.0 (244383146)|SYSTEM_METHOD_ENTRY|[43]|Map<String,ANY>.get(Object)
00:39:12.0 (244390863)|SYSTEM_METHOD_EXIT|[43]|Map<String,ANY>.get(Object)
00:39:12.0 (244392965)|STATEMENT_EXECUTE|[43]
00:39:12.0 (244393820)|STATEMENT_EXECUTE|[46]
00:39:12.0 (244398802)|METHOD_EXIT|[153]|01p3S000002HOT8|CARES_SOLRPlacementSearchSubHelper.formPlaceSearchQueryMethod3(Map<String,ANY>, Map<String,Decimal>, String)
00:39:12.0 (244404963)|VARIABLE_ASSIGNMENT|[153]|query|"{\"field_name\": \"plcm (285 more) ..."
00:39:12.0 (244407996)|STATEMENT_EXECUTE|[154]
00:39:12.0 (244416085)|METHOD_ENTRY|[154]|01p3S000002HOT8|CARES_SOLRPlacementSearchSubHelper.formPlaceSearchQueryMethod4(Map<String,ANY>, Map<String,Decimal>, String)
00:39:12.0 (244424888)|VARIABLE_SCOPE_BEGIN|[56]|mapSearchCriteria|Map<String,ANY>|true|false
00:39:12.0 (244431635)|VARIABLE_ASSIGNMENT|[56]|mapSearchCriteria|"Map of size 55 too large to display"|0x5d12a1c3
00:39:12.0 (244435545)|VARIABLE_SCOPE_BEGIN|[56]|mapWeightage|Map<String,Decimal>|true|false
00:39:12.0 (244441573)|VARIABLE_ASSIGNMENT|[56]|mapWeightage|"Map of size 24 too large to display"|0x5a6fee10
00:39:12.0 (244445425)|VARIABLE_SCOPE_BEGIN|[56]|query|String|false|false
00:39:12.0 (244451722)|VARIABLE_ASSIGNMENT|[56]|query|"{\"field_name\": \"plcm (285 more) ..."
00:39:12.0 (244456678)|HEAP_ALLOCATE|[58]|Bytes:5
00:39:12.0 (244459205)|STATEMENT_EXECUTE|[56]
00:39:12.0 (244464638)|SYSTEM_METHOD_ENTRY|[58]|Map<String,ANY>.get(Object)
00:39:12.0 (244472960)|SYSTEM_METHOD_EXIT|[58]|Map<String,ANY>.get(Object)
00:39:12.0 (244475105)|STATEMENT_EXECUTE|[58]
00:39:12.0 (244479881)|SYSTEM_METHOD_ENTRY|[63]|Map<String,ANY>.get(Object)
00:39:12.0 (244487610)|SYSTEM_METHOD_EXIT|[63]|Map<String,ANY>.get(Object)
00:39:12.0 (244489794)|STATEMENT_EXECUTE|[63]
00:39:12.0 (244493836)|SYSTEM_METHOD_ENTRY|[68]|Map<String,ANY>.get(Object)
00:39:12.0 (244501139)|SYSTEM_METHOD_EXIT|[68]|Map<String,ANY>.get(Object)
00:39:12.0 (244503257)|STATEMENT_EXECUTE|[68]
00:39:12.0 (244507239)|SYSTEM_METHOD_ENTRY|[72]|Map<String,ANY>.get(Object)
00:39:12.0 (244515081)|SYSTEM_METHOD_EXIT|[72]|Map<String,ANY>.get(Object)
00:39:12.0 (244519805)|SYSTEM_METHOD_ENTRY|[72]|Map<String,ANY>.get(Object)
00:39:12.0 (244524624)|SYSTEM_METHOD_EXIT|[72]|Map<String,ANY>.get(Object)
00:39:12.0 (244531567)|SYSTEM_METHOD_ENTRY|[72]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244534336)|HEAP_ALLOCATE|[72]|Bytes:5
00:39:12.0 (244544779)|SYSTEM_METHOD_EXIT|[72]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244547813)|STATEMENT_EXECUTE|[72]
00:39:12.0 (244551885)|SYSTEM_METHOD_ENTRY|[76]|Map<String,ANY>.get(Object)
00:39:12.0 (244559692)|SYSTEM_METHOD_EXIT|[76]|Map<String,ANY>.get(Object)
00:39:12.0 (244561675)|STATEMENT_EXECUTE|[76]
00:39:12.0 (244562537)|STATEMENT_EXECUTE|[79]
00:39:12.0 (244565552)|METHOD_EXIT|[154]|01p3S000002HOT8|CARES_SOLRPlacementSearchSubHelper.formPlaceSearchQueryMethod4(Map<String,ANY>, Map<String,Decimal>, String)
00:39:12.0 (244570647)|VARIABLE_ASSIGNMENT|[154]|query|"{\"field_name\": \"plcm (285 more) ..."
00:39:12.0 (244573224)|STATEMENT_EXECUTE|[155]
00:39:12.0 (244578917)|METHOD_ENTRY|[155]|01p3S000002HOT8|CARES_SOLRPlacementSearchSubHelper.serviceRelatedSearchQuery(Map<String,ANY>, Map<String,Decimal>, String)
00:39:12.0 (244585594)|VARIABLE_SCOPE_BEGIN|[89]|mapSearchCriteria|Map<String,ANY>|true|false
00:39:12.0 (244591841)|VARIABLE_ASSIGNMENT|[89]|mapSearchCriteria|"Map of size 55 too large to display"|0x5d12a1c3
00:39:12.0 (244595964)|VARIABLE_SCOPE_BEGIN|[89]|mapWeightage|Map<String,Decimal>|true|false
00:39:12.0 (244601590)|VARIABLE_ASSIGNMENT|[89]|mapWeightage|"Map of size 24 too large to display"|0x5a6fee10
00:39:12.0 (244605275)|VARIABLE_SCOPE_BEGIN|[89]|query|String|false|false
00:39:12.0 (244611036)|VARIABLE_ASSIGNMENT|[89]|query|"{\"field_name\": \"plcm (285 more) ..."
00:39:12.0 (244615361)|HEAP_ALLOCATE|[91]|Bytes:5
00:39:12.0 (244617643)|STATEMENT_EXECUTE|[89]
00:39:12.0 (244622167)|SYSTEM_METHOD_ENTRY|[91]|Map<String,ANY>.get(Object)
00:39:12.0 (244630152)|SYSTEM_METHOD_EXIT|[91]|Map<String,ANY>.get(Object)
00:39:12.0 (244632357)|STATEMENT_EXECUTE|[91]
00:39:12.0 (244636497)|SYSTEM_METHOD_ENTRY|[96]|Map<String,ANY>.get(Object)
00:39:12.0 (244643616)|SYSTEM_METHOD_EXIT|[96]|Map<String,ANY>.get(Object)
00:39:12.0 (244645760)|STATEMENT_EXECUTE|[96]
00:39:12.0 (244649659)|SYSTEM_METHOD_ENTRY|[101]|Map<String,ANY>.get(Object)
00:39:12.0 (244657268)|SYSTEM_METHOD_EXIT|[101]|Map<String,ANY>.get(Object)
00:39:12.0 (244659449)|STATEMENT_EXECUTE|[101]
00:39:12.0 (244663316)|SYSTEM_METHOD_ENTRY|[105]|Map<String,ANY>.get(Object)
00:39:12.0 (244670943)|SYSTEM_METHOD_EXIT|[105]|Map<String,ANY>.get(Object)
00:39:12.0 (244673023)|STATEMENT_EXECUTE|[105]
00:39:12.0 (244677060)|SYSTEM_METHOD_ENTRY|[109]|Map<String,ANY>.get(Object)
00:39:12.0 (244684163)|SYSTEM_METHOD_EXIT|[109]|Map<String,ANY>.get(Object)
00:39:12.0 (244686249)|STATEMENT_EXECUTE|[109]
00:39:12.0 (244687089)|STATEMENT_EXECUTE|[112]
00:39:12.0 (244689738)|METHOD_EXIT|[155]|01p3S000002HOT8|CARES_SOLRPlacementSearchSubHelper.serviceRelatedSearchQuery(Map<String,ANY>, Map<String,Decimal>, String)
00:39:12.0 (244694575)|VARIABLE_ASSIGNMENT|[155]|query|"{\"field_name\": \"plcm (285 more) ..."
00:39:12.0 (244697279)|STATEMENT_EXECUTE|[157]
00:39:12.0 (244702954)|METHOD_ENTRY|[157]|01p3S000001lrTe|CARES_PlacementSearchController.prepareSearchRequestBodyHelper(String)
00:39:12.0 (244731337)|VARIABLE_SCOPE_BEGIN|[171]|query|String|false|false
00:39:12.0 (244741135)|VARIABLE_ASSIGNMENT|[171]|query|"{\"field_name\": \"plcm (285 more) ..."
00:39:12.0 (244746491)|STATEMENT_EXECUTE|[171]
00:39:12.0 (244747788)|STATEMENT_EXECUTE|[172]
00:39:12.0 (244750793)|VARIABLE_SCOPE_BEGIN|[172]|tempFinalQueryString|String|false|false
00:39:12.0 (244757975)|VARIABLE_ASSIGNMENT|[172]|tempFinalQueryString|""
00:39:12.0 (244762623)|HEAP_ALLOCATE|[174]|Bytes:1
00:39:12.0 (244777218)|SYSTEM_METHOD_ENTRY|[174]|String.endsWith(String)
00:39:12.0 (244791456)|SYSTEM_METHOD_EXIT|[174]|String.endsWith(String)
00:39:12.0 (244794473)|STATEMENT_EXECUTE|[174]
00:39:12.0 (244795868)|STATEMENT_EXECUTE|[175]
00:39:12.0 (244802774)|SYSTEM_METHOD_ENTRY|[175]|String.removeEnd(String)
00:39:12.0 (244817205)|HEAP_ALLOCATE|[175]|Bytes:304
00:39:12.0 (244823001)|SYSTEM_METHOD_EXIT|[175]|String.removeEnd(String)
00:39:12.0 (244828483)|VARIABLE_ASSIGNMENT|[175]|query|"{\"field_name\": \"plcm (284 more) ..."
00:39:12.0 (244852267)|SYSTEM_METHOD_ENTRY|[178]|String.isNotBlank(String)
00:39:12.0 (244862953)|SYSTEM_METHOD_EXIT|[178]|String.isNotBlank(String)
00:39:12.0 (244865567)|STATEMENT_EXECUTE|[178]
00:39:12.0 (244866677)|STATEMENT_EXECUTE|[179]
00:39:12.0 (244868549)|HEAP_ALLOCATE|[179]|Bytes:11
00:39:12.0 (244871603)|HEAP_ALLOCATE|[179]|Bytes:2
00:39:12.0 (244876738)|HEAP_ALLOCATE|[179]|Bytes:317
00:39:12.0 (244882088)|VARIABLE_ASSIGNMENT|[179]|tempFinalQueryString|"{\"search\":[{\"field_n (297 more) ..."
00:39:12.0 (244885297)|STATEMENT_EXECUTE|[181]
00:39:12.0 (244888222)|METHOD_EXIT|[157]|01p3S000001lrTe|CARES_PlacementSearchController.prepareSearchRequestBodyHelper(String)
00:39:12.0 (244893673)|VARIABLE_ASSIGNMENT|[157]|finalQueryString|"{\"search\":[{\"field_n (297 more) ..."
00:39:12.0 (244897278)|STATEMENT_EXECUTE|[162]
00:39:12.0 (244900348)|METHOD_EXIT|[59]|01p3S000001lrTe|CARES_PlacementSearchController.prepareSearchRequestBody(Map<String,ANY>)
00:39:12.0 (244904058)|VARIABLE_SCOPE_BEGIN|[59]|finalQueryString|String|false|false
00:39:12.0 (244910659)|VARIABLE_ASSIGNMENT|[59]|finalQueryString|"{\"search\":[{\"field_n (297 more) ..."
00:39:12.0 (244913758)|STATEMENT_EXECUTE|[60]
00:39:12.0 (244924607)|HEAP_ALLOCATE|[60]|Bytes:4
00:39:12.0 (244929959)|VARIABLE_SCOPE_BEGIN|[60]|mapResponse|Map<String,ANY>|true|false
00:39:12.0 (244941653)|VARIABLE_ASSIGNMENT|[60]|mapResponse|{}|0xd7b9ee5
00:39:12.0 (244952757)|SYSTEM_METHOD_ENTRY|[61]|Map<String,ANY>.get(Object)
00:39:12.0 (244964932)|SYSTEM_METHOD_EXIT|[61]|Map<String,ANY>.get(Object)
00:39:12.0 (244977056)|SYSTEM_METHOD_ENTRY|[61]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244995820)|SYSTEM_METHOD_EXIT|[61]|com.salesforce.api.fast.System.compareObjects(Object, Object)
00:39:12.0 (244998818)|STATEMENT_EXECUTE|[61]
00:39:12.0 (244999949)|STATEMENT_EXECUTE|[62]
00:39:12.0 (245007443)|METHOD_ENTRY|[62]|01p3S000001lrTe|CARES_PlacementSearchController.calloutPlacementSearch(String)
00:39:12.0 (245018058)|VARIABLE_SCOPE_BEGIN|[189]|finalQueryString|String|false|false
00:39:12.0 (245024902)|VARIABLE_ASSIGNMENT|[189]|finalQueryString|"{\"search\":[{\"field_n (297 more) ..."
00:39:12.0 (245029433)|STATEMENT_EXECUTE|[189]
00:39:12.0 (245030583)|STATEMENT_EXECUTE|[190]
00:39:12.0 (245043777)|HEAP_ALLOCATE|[190]|Bytes:4
00:39:12.0 (245050469)|SYSTEM_CONSTRUCTOR_ENTRY|[190]|<init>()
00:39:12.0 (245058880)|SYSTEM_CONSTRUCTOR_EXIT|[190]|<init>()
00:39:12.0 (245061809)|VARIABLE_SCOPE_BEGIN|[190]|lstJson|List<Map<String,ANY>>|true|false
00:39:12.0 (245083318)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:39:12.0 (245090149)|VARIABLE_ASSIGNMENT|[190]|lstJson|[]|0x4cace167
00:39:12.0 (245094030)|STATEMENT_EXECUTE|[191]
00:39:12.0 (245096153)|HEAP_ALLOCATE|[191]|Bytes:10
00:39:12.0 (245101113)|HEAP_ALLOCATE|[191]|Bytes:327
00:39:12.0 (245104166)|VARIABLE_SCOPE_BEGIN|[191]|requestBody|String|false|false
00:39:12.0 (245111419)|VARIABLE_ASSIGNMENT|[191]|requestBody|"{\"search\":[{\"field_n (307 more) ..."
00:39:12.0 (245114698)|STATEMENT_EXECUTE|[192]
00:39:12.0 (245119230)|HEAP_ALLOCATE|[192]|Bytes:4
00:39:12.0 (245123025)|VARIABLE_SCOPE_BEGIN|[192]|mapResponse|Map<String,ANY>|true|false
00:39:12.0 (245130932)|VARIABLE_ASSIGNMENT|[192]|mapResponse|{}|0x37d4b8d8
00:39:12.0 (245134868)|STATEMENT_EXECUTE|[193]
00:39:12.0 (245135953)|STATEMENT_EXECUTE|[193]
00:39:12.0 (245137037)|STATEMENT_EXECUTE|[195]
00:39:12.0 (245138699)|HEAP_ALLOCATE|[195]|Bytes:32
00:39:12.0 (245141948)|HEAP_ALLOCATE|[195]|Bytes:30
00:39:12.0 (245174702)|HEAP_ALLOCATE|[195]|Bytes:50
00:39:12.0 (245179136)|HEAP_ALLOCATE|[195]|Bytes:82
00:39:12.0 (245181947)|VARIABLE_SCOPE_BEGIN|[195]|endPointURL|String|false|false
00:39:12.0 (245189975)|VARIABLE_ASSIGNMENT|[195]|endPointURL|"callout:Cares_RFAMul (62 more) ..."
00:39:12.0 (245192985)|STATEMENT_EXECUTE|[196]
00:39:12.0 (245698793)|VARIABLE_SCOPE_BEGIN|[19]|CARES_GenericCalloutHandler.CALLOUTMETHOD|String|false|true
00:39:12.0 (245708849)|VARIABLE_SCOPE_BEGIN|[20]|CARES_GenericCalloutHandler.CALLOUTMETHODTOOLINGAPI|String|false|true
00:39:12.0 (245738534)|VARIABLE_SCOPE_BEGIN|[18]|CARES_GenericCalloutHandler.CLASSNAME|String|false|true
00:39:12.0 (245749994)|HEAP_ALLOCATE|[196]|Bytes:2
00:39:12.0 (245754693)|HEAP_ALLOCATE|[196]|Bytes:18
00:39:12.0 (245763097)|VARIABLE_ASSIGNMENT|[196]|CARES_GenericCalloutHandler.CALLOUTMETHOD|"getCalloutResponse"
00:39:12.0 (245766318)|HEAP_ALLOCATE|[196]|Bytes:28
00:39:12.0 (245771988)|VARIABLE_ASSIGNMENT|[196]|CARES_GenericCalloutHandler.CALLOUTMETHODTOOLINGAPI|"getCalloutResponseTo (8 more) ..."
00:39:12.0 (245775077)|HEAP_ALLOCATE|[196]|Bytes:27
00:39:12.0 (245779575)|VARIABLE_ASSIGNMENT|[196]|CARES_GenericCalloutHandler.CLASSNAME|"CARES_GenericCallout (7 more) ..."
00:39:12.0 (245784860)|STATEMENT_EXECUTE|[17]
00:39:12.0 (245790526)|HEAP_ALLOCATE|[196]|Bytes:5
00:39:12.0 (245809268)|METHOD_ENTRY|[196]|01p3S000000fSiH|CARES_GenericCalloutHandler.getCalloutResponse(String, String, String, String)
00:39:12.0 (245827068)|VARIABLE_SCOPE_BEGIN|[31]|endPointURL|String|false|false
00:39:12.0 (245834086)|VARIABLE_ASSIGNMENT|[31]|endPointURL|"callout:Cares_RFAMul (62 more) ..."
00:39:12.0 (245837371)|VARIABLE_SCOPE_BEGIN|[31]|httpMethod|String|false|false
00:39:12.0 (245842782)|VARIABLE_ASSIGNMENT|[31]|httpMethod|"POST"
00:39:12.0 (245845775)|VARIABLE_SCOPE_BEGIN|[31]|sRequest|String|false|false
00:39:12.0 (245852069)|VARIABLE_ASSIGNMENT|[31]|sRequest|"{\"search\":[{\"field_n (307 more) ..."
00:39:12.0 (245855296)|VARIABLE_SCOPE_BEGIN|[31]|service|String|false|false
00:39:12.0 (245861422)|VARIABLE_ASSIGNMENT|[31]|service|"Placement Search"
00:39:12.0 (245867144)|HEAP_ALLOCATE|[32]|Bytes:5
00:39:12.0 (245870443)|STATEMENT_EXECUTE|[31]
00:39:12.0 (245871330)|STATEMENT_EXECUTE|[32]
00:39:12.0 (245893101)|VARIABLE_SCOPE_BEGIN|[32]|req|System.HttpRequest|true|false
00:39:12.0 (245965119)|VARIABLE_ASSIGNMENT|[32]|req|"System.HttpRequest[Endpoint=null, Method=null]"|0x3d615668
00:39:12.0 (245969908)|STATEMENT_EXECUTE|[33]
00:39:12.0 (245971985)|VARIABLE_SCOPE_BEGIN|[33]|res|System.HttpResponse|true|false
00:39:12.0 (245979037)|VARIABLE_ASSIGNMENT|[33]|res|null|
00:39:12.0 (245981733)|STATEMENT_EXECUTE|[34]
00:39:12.0 (245982547)|STATEMENT_EXECUTE|[34]
00:39:12.0 (245997460)|SYSTEM_METHOD_ENTRY|[35]|String.isNotBlank(String)
00:39:12.0 (246013268)|SYSTEM_METHOD_EXIT|[35]|String.isNotBlank(String)
00:39:12.0 (246017561)|STATEMENT_EXECUTE|[35]
00:39:12.0 (246018408)|STATEMENT_EXECUTE|[36]
00:39:12.0 (246039068)|SYSTEM_METHOD_ENTRY|[36]|System.HttpRequest.setEndpoint(String)
00:39:12.0 (246055986)|SYSTEM_METHOD_EXIT|[36]|System.HttpRequest.setEndpoint(String)
00:39:12.0 (246058392)|STATEMENT_EXECUTE|[37]
00:39:12.0 (246064067)|SYSTEM_METHOD_ENTRY|[37]|System.HttpRequest.setMethod(String)
00:39:12.0 (246071037)|SYSTEM_METHOD_EXIT|[37]|System.HttpRequest.setMethod(String)
00:39:12.0 (246078064)|SYSTEM_METHOD_ENTRY|[38]|String.isNotBlank(String)
00:39:12.0 (246086557)|SYSTEM_METHOD_EXIT|[38]|String.isNotBlank(String)
00:39:12.0 (246088973)|STATEMENT_EXECUTE|[38]
00:39:12.0 (246089841)|STATEMENT_EXECUTE|[39]
00:39:12.0 (246094976)|SYSTEM_METHOD_ENTRY|[39]|System.HttpRequest.setBody(String)
00:39:12.0 (246130699)|SYSTEM_METHOD_EXIT|[39]|System.HttpRequest.setBody(String)
00:39:12.0 (246133510)|STATEMENT_EXECUTE|[41]
00:39:12.0 (246136104)|HEAP_ALLOCATE|[41]|Bytes:12
00:39:12.0 (246139603)|HEAP_ALLOCATE|[41]|Bytes:16
00:39:12.0 (246147197)|SYSTEM_METHOD_ENTRY|[41]|System.HttpRequest.setHeader(String, String)
00:39:12.0 (246160721)|SYSTEM_METHOD_EXIT|[41]|System.HttpRequest.setHeader(String, String)
00:39:12.0 (246163012)|STATEMENT_EXECUTE|[42]
00:39:12.0 (246172796)|SYSTEM_METHOD_ENTRY|[42]|System.HttpRequest.setTimeout(Integer)
00:39:12.0 (246180888)|SYSTEM_METHOD_EXIT|[42]|System.HttpRequest.setTimeout(Integer)
00:39:12.0 (246182877)|STATEMENT_EXECUTE|[43]
00:39:12.0 (246197089)|VARIABLE_SCOPE_BEGIN|[43]|http|System.Http|true|false
00:39:12.0 (246267988)|VARIABLE_ASSIGNMENT|[43]|http|"System.Http[]"|0x3d76d467
00:39:12.0 (246273195)|STATEMENT_EXECUTE|[44]
00:39:12.0 (246280408)|SYSTEM_METHOD_ENTRY|[44]|System.Http.send(ANY)
00:39:12.0 (246372346)|LIMIT_USAGE|[44]|CALLOUT|1|100
00:39:12.0 (246405200)|CALLOUT_REQUEST|[44]|System.HttpRequest[Endpoint=callout:Cares_RFAMuleIntegration/cares-solr-sapi-v1qa2/api/v1/core/provider/search, Method=POST]
00:39:12.264 (264980491)|NAMED_CREDENTIAL_RESPONSE|NamedCallout[Named Credential Id=0XA3d00000000IZ, Named Credential Name=Cares_RFAMuleIntegration, Status Code=-1, Content-Type=null, Response Size bytes=0, Overall Callout Time ms=5, Connect Time ms=5
00:39:12.0 (265666082)|EXCEPTION_THROWN|[44]|System.CalloutException: Unable to tunnel through proxy. Proxy returns "HTTP/1.1 500 Internal Server Error"
00:39:12.0 (265784649)|HEAP_ALLOCATE|[44]|Bytes:86
00:39:12.0 (265807249)|SYSTEM_METHOD_EXIT|[44]|System.Http.send(ANY)
00:39:12.0 (265863864)|VARIABLE_SCOPE_BEGIN|[65]|ex|Exception|true|false
00:39:12.0 (265960955)|VARIABLE_ASSIGNMENT|[65]|ex|"common.apex.runtime.impl.ExecutionException: Unable to tunnel through proxy. Proxy returns \"HTTP/1.1 500 Internal Server Error\""|0x7fdf3b6d
00:39:12.0 (266001326)|STATEMENT_EXECUTE|[65]
00:39:12.0 (266004631)|STATEMENT_EXECUTE|[66]
00:39:12.0 (266757815)|VARIABLE_SCOPE_BEGIN|[26]|CARES_CreateErrorLog_Exception.cpuTimeString|String|false|true
00:39:12.0 (266773858)|VARIABLE_SCOPE_BEGIN|[25]|CARES_CreateErrorLog_Exception.dmlStatementsUsedString|String|false|true
00:39:12.0 (266782746)|VARIABLE_SCOPE_BEGIN|[19]|CARES_CreateErrorLog_Exception.error|String|false|true
00:39:12.0 (266791792)|VARIABLE_SCOPE_BEGIN|[17]|CARES_CreateErrorLog_Exception.exceptionString|String|false|true
00:39:12.0 (266800688)|VARIABLE_SCOPE_BEGIN|[20]|CARES_CreateErrorLog_Exception.flow|String|false|true
00:39:12.0 (266809328)|VARIABLE_SCOPE_BEGIN|[21]|CARES_CreateErrorLog_Exception.notAvialable|String|false|true
00:39:12.0 (266818323)|VARIABLE_SCOPE_BEGIN|[23]|CARES_CreateErrorLog_Exception.queriesAllowedString|String|false|true
00:39:12.0 (266827043)|VARIABLE_SCOPE_BEGIN|[24]|CARES_CreateErrorLog_Exception.recordsQueriedString|String|false|true
00:39:12.0 (266836048)|VARIABLE_SCOPE_BEGIN|[22]|CARES_CreateErrorLog_Exception.salesforce|String|false|true
00:39:12.0 (266845443)|VARIABLE_SCOPE_BEGIN|[18]|CARES_CreateErrorLog_Exception.stackTraceString|String|false|true
00:39:12.0 (266908550)|HEAP_ALLOCATE|[66]|Bytes:40
00:39:12.0 (266924041)|STATEMENT_EXECUTE|[14]
00:39:12.0 (266937903)|HEAP_ALLOCATE|[17]|Bytes:5
00:39:12.0 (266943683)|STATEMENT_EXECUTE|[17]
00:39:12.0 (266946975)|HEAP_ALLOCATE|[17]|Bytes:20
00:39:12.0 (266965445)|VARIABLE_ASSIGNMENT|[17]|CARES_CreateErrorLog_Exception.exceptionString|"Test class exception"
00:39:12.0 (266970271)|STATEMENT_EXECUTE|[18]
00:39:12.0 (266972416)|HEAP_ALLOCATE|[18]|Bytes:34
00:39:12.0 (266999270)|VARIABLE_ASSIGNMENT|[18]|CARES_CreateErrorLog_Exception.stackTraceString|" error occured while (14 more) ..."
00:39:12.0 (267004750)|STATEMENT_EXECUTE|[19]
00:39:12.0 (267008098)|HEAP_ALLOCATE|[19]|Bytes:5
00:39:12.0 (267016347)|VARIABLE_ASSIGNMENT|[19]|CARES_CreateErrorLog_Exception.error|"ERROR"
00:39:12.0 (267020430)|STATEMENT_EXECUTE|[20]
00:39:12.0 (267022914)|HEAP_ALLOCATE|[20]|Bytes:4
00:39:12.0 (267030623)|VARIABLE_ASSIGNMENT|[20]|CARES_CreateErrorLog_Exception.flow|"Flow"
00:39:12.0 (267035222)|STATEMENT_EXECUTE|[21]
00:39:12.0 (267037823)|HEAP_ALLOCATE|[21]|Bytes:2
00:39:12.0 (267045115)|VARIABLE_ASSIGNMENT|[21]|CARES_CreateErrorLog_Exception.notAvialable|"NA"
00:39:12.0 (267049890)|STATEMENT_EXECUTE|[22]
00:39:12.0 (267052185)|HEAP_ALLOCATE|[22]|Bytes:10
00:39:12.0 (267060241)|VARIABLE_ASSIGNMENT|[22]|CARES_CreateErrorLog_Exception.salesforce|"Salesforce"
00:39:12.0 (267064805)|STATEMENT_EXECUTE|[23]
00:39:12.0 (267066970)|HEAP_ALLOCATE|[23]|Bytes:45
00:39:12.0 (267076291)|VARIABLE_ASSIGNMENT|[23]|CARES_CreateErrorLog_Exception.queriesAllowedString|"1. SOQL Queries used (25 more) ..."
00:39:12.0 (267081452)|STATEMENT_EXECUTE|[24]
00:39:12.0 (267083785)|HEAP_ALLOCATE|[24]|Bytes:55
00:39:12.0 (267093041)|VARIABLE_ASSIGNMENT|[24]|CARES_CreateErrorLog_Exception.recordsQueriedString|"2. Number of records (35 more) ..."
00:39:12.0 (267097736)|STATEMENT_EXECUTE|[25]
00:39:12.0 (267100574)|HEAP_ALLOCATE|[25]|Bytes:58
00:39:12.0 (267109534)|VARIABLE_ASSIGNMENT|[25]|CARES_CreateErrorLog_Exception.dmlStatementsUsedString|"3. Number of DML sta (38 more) ..."
00:39:12.0 (267114285)|STATEMENT_EXECUTE|[26]
00:39:12.0 (267116767)|HEAP_ALLOCATE|[26]|Bytes:76
00:39:12.0 (267125334)|VARIABLE_ASSIGNMENT|[26]|CARES_CreateErrorLog_Exception.cpuTimeString|"4. Amount of CPU tim (56 more) ..."
